產品編號,訂單編號,訂單行號,成本,銷售額,稅額,運費,訂單日期,出貨日期
479,SO63695,4,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
581,SO63696,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
217,SO63696,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
580,SO63697,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
214,SO63697,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
582,SO63698,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
539,SO63698,2,9.3463,24.99,1.9992,0.6248,2008-02-07,2008-02-14
529,SO63698,3,1.4923,3.99,0.3192,0.0998,2008-02-07,2008-02-14
214,SO63698,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
580,SO63699,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
589,SO63700,1,419.7784,769.49,61.5592,19.2373,2008-02-07,2008-02-14
225,SO63700,2,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
237,SO63700,3,38.4923,49.99,3.9992,1.2498,2008-02-07,2008-02-14
357,SO63701,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
528,SO63701,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
537,SO63701,3,13.09,35,2.8,0.875,2008-02-07,2008-02-14
478,SO63701,4,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
353,SO63702,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
222,SO63702,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
355,SO63703,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
478,SO63703,2,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
477,SO63703,3,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
357,SO63704,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
485,SO63704,2,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
225,SO63704,3,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
222,SO63704,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
539,SO63705,1,9.3463,24.99,1.9992,0.6248,2008-02-07,2008-02-14
480,SO63705,2,0.8565,2.29,0.1832,0.0573,2008-02-07,2008-02-14
529,SO63706,1,1.4923,3.99,0.3192,0.0998,2008-02-07,2008-02-14
214,SO63706,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
535,SO63707,1,9.3463,24.99,1.9992,0.6248,2008-02-07,2008-02-14
478,SO63708,1,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
477,SO63708,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
478,SO63709,1,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
477,SO63709,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
225,SO63709,3,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
487,SO63709,4,20.5663,54.99,4.3992,1.3748,2008-02-07,2008-02-14
478,SO63710,1,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
477,SO63710,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
476,SO63711,1,26.1763,69.99,5.5992,1.7498,2008-02-07,2008-02-14
225,SO63711,2,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
477,SO63712,1,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
480,SO63712,2,0.8565,2.29,0.1832,0.0573,2008-02-07,2008-02-14
483,SO63712,3,44.88,120,9.6,3,2008-02-07,2008-02-14
528,SO63713,1,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
222,SO63713,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
528,SO63714,1,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
222,SO63714,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
231,SO63714,3,38.4923,49.99,3.9992,1.2498,2008-02-07,2008-02-14
225,SO63714,4,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
485,SO63715,1,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
217,SO63715,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
485,SO63716,1,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
478,SO63716,2,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
487,SO63716,3,20.5663,54.99,4.3992,1.3748,2008-02-07,2008-02-14
485,SO63717,1,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
237,SO63717,2,38.4923,49.99,3.9992,1.2498,2008-02-07,2008-02-14
476,SO63718,1,26.1763,69.99,5.5992,1.7498,2008-02-07,2008-02-14
540,SO63719,1,12.1924,32.6,2.608,0.815,2008-02-07,2008-02-14
539,SO63720,1,9.3463,24.99,1.9992,0.6248,2008-02-07,2008-02-14
480,SO63720,2,0.8565,2.29,0.1832,0.0573,2008-02-07,2008-02-14
536,SO63721,1,11.2163,29.99,2.3992,0.7498,2008-02-07,2008-02-14
528,SO63721,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
222,SO63721,3,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
541,SO63722,1,10.8423,28.99,2.3192,0.7248,2008-02-07,2008-02-14
530,SO63722,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
480,SO63722,3,0.8565,2.29,0.1832,0.0573,2008-02-07,2008-02-14
530,SO63723,1,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
530,SO63724,1,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
477,SO63724,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
479,SO63724,3,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
222,SO63724,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
537,SO63725,1,13.09,35,2.8,0.875,2008-02-07,2008-02-14
528,SO63725,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
485,SO63726,1,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
471,SO63726,2,23.749,63.5,5.08,1.5875,2008-02-07,2008-02-14
597,SO63727,1,294.5797,539.99,43.1992,13.4998,2008-02-07,2008-02-14
478,SO63727,2,3.7363,9.99,0.7992,0.2498,2008-02-07,2008-02-14
477,SO63727,3,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
217,SO63727,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
357,SO63728,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
485,SO63728,2,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
228,SO63728,3,38.4923,49.99,3.9992,1.2498,2008-02-07,2008-02-14
225,SO63728,4,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
357,SO63729,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
528,SO63729,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
537,SO63729,3,13.09,35,2.8,0.875,2008-02-07,2008-02-14
214,SO63729,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
363,SO63730,1,1251.9813,2294.99,183.5992,57.3748,2008-02-07,2008-02-14
537,SO63730,2,13.09,35,2.8,0.875,2008-02-07,2008-02-14
560,SO63731,1,755.1508,1214.85,97.188,30.3713,2008-02-07,2008-02-14
234,SO63731,2,38.4923,49.99,3.9992,1.2498,2008-02-07,2008-02-14
583,SO63732,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
491,SO63732,2,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
384,SO63733,1,713.0798,1120.49,89.6392,28.0123,2008-02-07,2008-02-14
489,SO63733,2,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
225,SO63733,3,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
605,SO63734,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
538,SO63734,2,8.0373,21.49,1.7192,0.5373,2008-02-07,2008-02-14
382,SO63735,1,713.0798,1120.49,89.6392,28.0123,2008-02-07,2008-02-14
491,SO63735,2,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
463,SO63735,3,9.1593,24.49,1.9592,0.6123,2008-02-07,2008-02-14
353,SO63736,1,1265.6195,2319.99,185.5992,57.9998,2008-02-07,2008-02-14
485,SO63736,2,8.2205,21.98,1.7584,0.5495,2008-02-07,2008-02-14
472,SO63736,3,23.749,63.5,5.08,1.5875,2008-02-07,2008-02-14
361,SO63737,1,1251.9813,2294.99,183.5992,57.3748,2008-02-07,2008-02-14
361,SO63738,1,1251.9813,2294.99,183.5992,57.3748,2008-02-07,2008-02-14
483,SO63738,2,44.88,120,9.6,3,2008-02-07,2008-02-14
579,SO63739,1,755.1508,1214.85,97.188,30.3713,2008-02-07,2008-02-14
479,SO63739,2,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
477,SO63739,3,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
562,SO63740,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
490,SO63740,2,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
561,SO63741,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
479,SO63741,2,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
477,SO63741,3,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
487,SO63741,4,20.5663,54.99,4.3992,1.3748,2008-02-07,2008-02-14
388,SO63742,1,713.0798,1120.49,89.6392,28.0123,2008-02-07,2008-02-14
529,SO63742,2,1.4923,3.99,0.3192,0.0998,2008-02-07,2008-02-14
539,SO63742,3,9.3463,24.99,1.9992,0.6248,2008-02-07,2008-02-14
214,SO63742,4,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
582,SO63743,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
581,SO63744,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
489,SO63744,2,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
225,SO63744,3,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
583,SO63745,1,1082.51,1700.99,136.0792,42.5248,2008-02-07,2008-02-14
225,SO63745,2,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
604,SO63746,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
606,SO63747,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
479,SO63747,2,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
606,SO63748,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
529,SO63748,2,1.4923,3.99,0.3192,0.0998,2008-02-07,2008-02-14
538,SO63748,3,8.0373,21.49,1.7192,0.5373,2008-02-07,2008-02-14
463,SO63748,4,9.1593,24.49,1.9592,0.6123,2008-02-07,2008-02-14
562,SO63749,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
217,SO63749,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
563,SO63750,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
225,SO63750,2,6.9223,8.99,0.7192,0.2248,2008-02-07,2008-02-14
575,SO63751,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
567,SO63752,1,461.4448,742.35,59.388,18.5588,2008-02-07,2008-02-14
477,SO63752,2,1.8663,4.99,0.3992,0.1248,2008-02-07,2008-02-14
479,SO63752,3,3.3623,8.99,0.7192,0.2248,2008-02-07,2008-02-14
605,SO63753,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
214,SO63753,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
488,SO63753,3,41.5723,53.99,4.3192,1.3498,2008-02-07,2008-02-14
605,SO63754,1,343.6496,539.99,43.1992,13.4998,2008-02-07,2008-02-14
217,SO63754,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
563,SO63755,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
222,SO63755,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
465,SO63755,3,9.1593,24.49,1.9592,0.6123,2008-02-07,2008-02-14
575,SO63756,1,1481.9379,2384.07,190.7256,59.6018,2008-02-07,2008-02-14
217,SO63756,2,13.0863,34.99,2.7992,0.8748,2008-02-07,2008-02-14
463,SO63756,3,9.1593,24.49,1.9592,0.6123,2008-02-07,2008-02-14
587,SO63757,1,419.7784,769.49,61.5592,19.2373,2008-02-08,2008-02-15
234,SO63757,2,38.4923,49.99,3.9992,1.2498,2008-02-08,2008-02-15
378,SO63758,1,1554.9479,2443.35,195.468,61.0838,2008-02-08,2008-02-15
540,SO63758,2,12.1924,32.6,2.608,0.815,2008-02-08,2008-02-15
529,SO63758,3,1.4923,3.99,0.3192,0.0998,2008-02-08,2008-02-15
217,SO63758,4,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
465,SO63758,5,9.1593,24.49,1.9592,0.6123,2008-02-08,2008-02-15
539,SO63759,1,9.3463,24.99,1.9992,0.6248,2008-02-08,2008-02-15
536,SO63760,1,11.2163,29.99,2.3992,0.7498,2008-02-08,2008-02-15
480,SO63760,2,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
477,SO63761,1,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
528,SO63762,1,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
480,SO63762,2,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
595,SO63763,1,308.2179,564.99,45.1992,14.1248,2008-02-08,2008-02-15
478,SO63763,2,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63763,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
222,SO63763,4,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
372,SO63764,1,1554.9479,2443.35,195.468,61.0838,2008-02-08,2008-02-15
380,SO63765,1,1554.9479,2443.35,195.468,61.0838,2008-02-08,2008-02-15
540,SO63765,2,12.1924,32.6,2.608,0.815,2008-02-08,2008-02-15
529,SO63765,3,1.4923,3.99,0.3192,0.0998,2008-02-08,2008-02-15
484,SO63765,4,2.9733,7.95,0.636,0.1988,2008-02-08,2008-02-15
587,SO63766,1,419.7784,769.49,61.5592,19.2373,2008-02-08,2008-02-15
477,SO63766,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
478,SO63766,3,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
214,SO63766,4,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
590,SO63767,1,419.7784,769.49,61.5592,19.2373,2008-02-08,2008-02-15
228,SO63767,2,38.4923,49.99,3.9992,1.2498,2008-02-08,2008-02-15
225,SO63767,3,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
357,SO63768,1,1265.6195,2319.99,185.5992,57.9998,2008-02-08,2008-02-15
478,SO63768,2,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63768,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
491,SO63768,4,41.5723,53.99,4.3192,1.3498,2008-02-08,2008-02-15
225,SO63768,5,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
488,SO63769,1,41.5723,53.99,4.3192,1.3498,2008-02-08,2008-02-15
480,SO63770,1,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
529,SO63771,1,1.4923,3.99,0.3192,0.0998,2008-02-08,2008-02-15
463,SO63771,2,9.1593,24.49,1.9592,0.6123,2008-02-08,2008-02-15
538,SO63772,1,8.0373,21.49,1.7192,0.5373,2008-02-08,2008-02-15
225,SO63772,2,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
540,SO63773,1,12.1924,32.6,2.608,0.815,2008-02-08,2008-02-15
529,SO63774,1,1.4923,3.99,0.3192,0.0998,2008-02-08,2008-02-15
540,SO63774,2,12.1924,32.6,2.608,0.815,2008-02-08,2008-02-15
486,SO63774,3,59.466,159,12.72,3.975,2008-02-08,2008-02-15
536,SO63775,1,11.2163,29.99,2.3992,0.7498,2008-02-08,2008-02-15
536,SO63776,1,11.2163,29.99,2.3992,0.7498,2008-02-08,2008-02-15
528,SO63776,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
480,SO63776,3,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
478,SO63777,1,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63777,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
490,SO63777,3,41.5723,53.99,4.3192,1.3498,2008-02-08,2008-02-15
478,SO63778,1,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63778,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
225,SO63778,3,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
476,SO63779,1,26.1763,69.99,5.5992,1.7498,2008-02-08,2008-02-15
225,SO63779,2,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
476,SO63780,1,26.1763,69.99,5.5992,1.7498,2008-02-08,2008-02-15
489,SO63780,2,41.5723,53.99,4.3192,1.3498,2008-02-08,2008-02-15
225,SO63780,3,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63781,1,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
225,SO63781,2,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63782,1,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
472,SO63782,2,23.749,63.5,5.08,1.5875,2008-02-08,2008-02-15
485,SO63783,1,8.2205,21.98,1.7584,0.5495,2008-02-08,2008-02-15
540,SO63784,1,12.1924,32.6,2.608,0.815,2008-02-08,2008-02-15
217,SO63784,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
536,SO63785,1,11.2163,29.99,2.3992,0.7498,2008-02-08,2008-02-15
528,SO63785,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
214,SO63785,3,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
477,SO63786,1,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
217,SO63786,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
237,SO63786,3,38.4923,49.99,3.9992,1.2498,2008-02-08,2008-02-15
225,SO63786,4,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
537,SO63787,1,13.09,35,2.8,0.875,2008-02-08,2008-02-15
528,SO63787,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
231,SO63787,3,38.4923,49.99,3.9992,1.2498,2008-02-08,2008-02-15
537,SO63788,1,13.09,35,2.8,0.875,2008-02-08,2008-02-15
528,SO63788,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
478,SO63789,1,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63789,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
214,SO63789,3,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
478,SO63790,1,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
361,SO63791,1,1251.9813,2294.99,183.5992,57.3748,2008-02-08,2008-02-15
528,SO63791,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
537,SO63791,3,13.09,35,2.8,0.875,2008-02-08,2008-02-15
480,SO63791,4,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
353,SO63792,1,1265.6195,2319.99,185.5992,57.9998,2008-02-08,2008-02-15
478,SO63792,2,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
361,SO63793,1,1251.9813,2294.99,183.5992,57.3748,2008-02-08,2008-02-15
478,SO63793,2,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
563,SO63794,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
214,SO63794,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
225,SO63794,3,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
225,SO63795,1,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
563,SO63795,2,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
584,SO63796,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
479,SO63796,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63796,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
225,SO63796,4,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
584,SO63797,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
217,SO63797,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
386,SO63798,1,713.0798,1120.49,89.6392,28.0123,2008-02-08,2008-02-15
376,SO63799,1,1554.9479,2443.35,195.468,61.0838,2008-02-08,2008-02-15
214,SO63799,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
359,SO63800,1,1251.9813,2294.99,183.5992,57.3748,2008-02-08,2008-02-15
478,SO63800,2,3.7363,9.99,0.7992,0.2498,2008-02-08,2008-02-15
477,SO63800,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
353,SO63801,1,1265.6195,2319.99,185.5992,57.9998,2008-02-08,2008-02-15
480,SO63801,2,0.8565,2.29,0.1832,0.0573,2008-02-08,2008-02-15
585,SO63802,1,461.4448,742.35,59.388,18.5588,2008-02-08,2008-02-15
228,SO63802,2,38.4923,49.99,3.9992,1.2498,2008-02-08,2008-02-15
573,SO63803,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
217,SO63803,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
575,SO63804,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
541,SO63804,2,10.8423,28.99,2.3192,0.7248,2008-02-08,2008-02-15
225,SO63804,3,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
530,SO63804,4,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
564,SO63805,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
541,SO63805,2,10.8423,28.99,2.3192,0.7248,2008-02-08,2008-02-15
530,SO63805,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
222,SO63805,4,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
472,SO63806,1,23.749,63.5,5.08,1.5875,2008-02-08,2008-02-15
584,SO63806,2,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
584,SO63807,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
479,SO63807,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63807,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
222,SO63807,4,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
584,SO63808,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
472,SO63808,2,23.749,63.5,5.08,1.5875,2008-02-08,2008-02-15
384,SO63809,1,713.0798,1120.49,89.6392,28.0123,2008-02-08,2008-02-15
217,SO63809,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
583,SO63810,1,1082.51,1700.99,136.0792,42.5248,2008-02-08,2008-02-15
225,SO63810,2,6.9223,8.99,0.7192,0.2248,2008-02-08,2008-02-15
582,SO63811,1,1082.51,1700.99,136.0792,42.5248,2008-02-08,2008-02-15
489,SO63811,2,41.5723,53.99,4.3192,1.3498,2008-02-08,2008-02-15
582,SO63812,1,1082.51,1700.99,136.0792,42.5248,2008-02-08,2008-02-15
479,SO63812,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63812,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
581,SO63813,1,1082.51,1700.99,136.0792,42.5248,2008-02-08,2008-02-15
479,SO63813,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63813,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
390,SO63814,1,713.0798,1120.49,89.6392,28.0123,2008-02-08,2008-02-15
217,SO63814,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
605,SO63815,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
477,SO63815,2,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
479,SO63815,3,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
484,SO63815,4,2.9733,7.95,0.636,0.1988,2008-02-08,2008-02-15
606,SO63816,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
529,SO63816,2,1.4923,3.99,0.3192,0.0998,2008-02-08,2008-02-15
538,SO63816,3,8.0373,21.49,1.7192,0.5373,2008-02-08,2008-02-15
576,SO63817,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
479,SO63817,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63817,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
573,SO63818,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
465,SO63818,2,9.1593,24.49,1.9592,0.6123,2008-02-08,2008-02-15
217,SO63818,3,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
563,SO63819,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
479,SO63819,2,3.3623,8.99,0.7192,0.2248,2008-02-08,2008-02-15
477,SO63819,3,1.8663,4.99,0.3992,0.1248,2008-02-08,2008-02-15
574,SO63820,1,1481.9379,2384.07,190.7256,59.6018,2008-02-08,2008-02-15
217,SO63820,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
584,SO63821,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
604,SO63822,1,343.6496,539.99,43.1992,13.4998,2008-02-08,2008-02-15
214,SO63822,2,13.0863,34.99,2.7992,0.8748,2008-02-08,2008-02-15
357,SO63823,1,1265.6195,2319.99,185.5992,57.9998,2008-02-09,2008-02-16
355,SO63824,1,1265.6195,2319.99,185.5992,57.9998,2008-02-09,2008-02-16
477,SO63824,2,1.8663,4.99,0.3992,0.1248,2008-02-09,2008-02-16
478,SO63824,3,3.7363,9.99,0.7992,0.2498,2008-02-09,2008-02-16
217,SO63824,4,13.0863,34.99,2.7992,0.8748,2008-02-09,2008-02-16
535,SO63825,1,9.3463,24.99,1.9992,0.6248,2008-02-09,2008-02-16
528,SO63825,2,1.8663,4.99,0.3992,0.1248,2008-02-09,2008-02-16
214,SO63825,3,13.0863,34.99,2.7992,0.8748,2008-02-09,2008-02-16
228,SO63825,4,38.4923,49.99,3.9992,1.2498,2008-02-09,2008-02-16
530,SO63826,1,1.8663,4.99,0.3992,0.1248,2008-02-09,2008-02-16
225,SO63826,2,6.9223,8.99,0.7192,0.2248,2008-02-09,2008-02-16
474,SO63827,1,26.1763,69.99,5.5992,1.7498,2008-02-09,2008-02-16
529,SO63828,1,1.4923,3.99,0.3192,0.0998,2008-02-09,2008-02-16
465,SO63828,2,9.1593,24.49,1.9592,0.6123,2008-02-09,2008-02-16
489,SO63829,1,41.5723,53.99,4.3192,1.3498,2008-02-09,2008-02-16
